ZipCode,City,StreetAddress,Latitude,Longitude,StateFull
89203,Neu-Ulm,"Frankfurter Allee 74",48.309071,10.099374,"Freistaat Bayern"
25471,Bönningstedt,"Chausseestr. 61",53.689682,9.958351,Schleswig-Holstein
38462,Grafhorst,"Pohlstrasse 10",52.413045,10.911791,Niedersachsen
29348,Scharnhorst,"Rohrdamm 35",52.717412,10.264448,Niedersachsen
29579,Emmendorf,"Lietzenburger Straße 93",53.096496,10.593655,Niedersachsen
85571,Neubiberg,"Lange Strasse 71",48.080709,11.681685,"Freistaat Bayern"
86986,Schwabbruck,"Marseiller Strasse 13",47.855155,10.882573,"Freistaat Bayern"
86931,Prittriching,"Schillerstrasse 64",48.298201,10.9705,"Freistaat Bayern"
83276,Traunstein,"Albrechtstrasse 58",47.965282,12.576579,"Freistaat Bayern"
08219,Falkenstein,"Holstenwall 27",47.73162,12.086883,"Freistaat Sachsen"
23783,"Bad Segeberg","Hans-Grade-Allee 43",53.840065,10.339418,Schleswig-Holstein
48529,Nordhorn,"Lietzenburger Straße 45",52.373608,7.004526,Niedersachsen
44791,Bochum,"Leopoldstraße 12",51.43594,7.240622,Nordrhein-Westfalen
56479,Waldmühlen,"Gotzkowskystrasse 17",50.656829,8.034498,Rheinland-Pfalz
81904,München,"Lange Strasse 89",48.063955,11.665629,"Freistaat Bayern"
14705,Rathenow,"Alt-Moabit 22",52.707976,12.363604,Brandenburg
31224,Peine,"Rohrdamm 13",52.40592,10.17651,Niedersachsen
65830,Kriftel,"Scharnweberstrasse 2",50.157492,8.502217,Hessen
16206,Eberswalde,"Landhausstraße 66",52.746348,13.777672,Brandenburg
56479,Waldmühlen,"Gotzkowskystrasse 18",50.667243,8.055733,Rheinland-Pfalz
31634,Steimbke,"Luckenwalder Strasse 13",52.662253,9.399309,Niedersachsen
58849,Herscheid,"Augsburger Straße 30",51.187804,7.774908,Nordrhein-Westfalen
45663,Recklinghausen,"Knesebeckstraße 87",51.62306,7.278254,Nordrhein-Westfalen
01326,Dresden,"Charlottenstrasse 50",50.973407,13.874171,"Freistaat Sachsen"
24351,Damp,"Schönwalder Allee 64",54.62723,9.918395,Schleswig-Holstein
91056,Erlangen,"Mellingburgredder 51",49.503981,10.993401,"Freistaat Bayern"
47804,Krefeld,"Am Borsigturm 69",51.304643,6.545626,Nordrhein-Westfalen
20359,"Hamburg Sankt Pauli","Fasanenstrasse 80",53.572391,10.012026,Hamburg
08502,Plauen,"Kantstraße 73",50.591009,12.175828,"Freistaat Sachsen"
51429,"Bergisch Gladbach Bärbroich","Lietzenburger Strasse 34",50.990115,7.152746,Nordrhein-Westfalen
83094,Brannenburg,"Gubener Str. 72",47.71431,12.139221,"Freistaat Bayern"
85649,Brunnthal,"Büsingstrasse 84",48.039102,11.605379,"Freistaat Bayern"
21717,Fredenbeck,"Gruenauer Strasse 20",53.609717,9.485745,Niedersachsen
22529,"Hamburg Groß Borstel","Boxhagener Str. 45",53.668949,10.049998,Hamburg
38373,Süpplingen,"Pohlstrasse 99",52.248288,10.981115,Niedersachsen
14548,Caputh,"Schmarjestrasse 43",52.301916,12.961285,Brandenburg
17491,Greifswald,"Kurfürstendamm 68",54.143858,13.473014,Mecklenburg-Vorpommern
19244,Zarrentin,"An der Alster 55",53.479992,10.84773,Mecklenburg-Vorpommern
91507,Ansbach,"Rudower Chaussee 9",49.325988,10.484446,"Freistaat Bayern"
18089,Rostock,"Kurfürstendamm 62",54.124058,12.189667,Mecklenburg-Vorpommern
15921,Luckau,"Lietzenburger Straße 48",51.770583,13.581294,Brandenburg
47802,Krefeld,"Am Borsigturm 96",51.379358,6.533293,Nordrhein-Westfalen
88416,Erlenmoos,"An der Schillingbrucke 10",48.020867,9.993752,Baden-Württemberg
75177,"Pforzheim Oststadt","Sömmeringstr. 87",48.83965,8.683682,Baden-Württemberg
63847,Leidersbach,"Konstanzer Strasse 41",49.95854,9.288163,"Freistaat Bayern"
63922,Kleinheubach,"Alter Wall 86",49.739255,9.268593,"Freistaat Bayern"
89597,Hausen,"Mohrenstrasse 68",48.299349,9.560391,Baden-Württemberg
08289,Lindenau,"Amsinckstrasse 47",50.549309,12.530697,"Freistaat Sachsen"
06636,Burgscheidungen,"Hoheluftchaussee 13",51.327187,11.745785,Sachsen-Anhalt
82031,Grünwald,"Kurfuerstendamm 10",48.073793,11.575478,"Freistaat Bayern"
22297,"Hamburg Alsterdorf","Waßmannsdorfer Chaussee 9",53.512594,10.028931,Hamburg
06449,Aschersleben,"Flotowstr. 89",51.854261,11.606292,Sachsen-Anhalt
72419,Neufra,"Hedemannstasse 63",48.217081,9.245736,Baden-Württemberg
66571,Eppelborn,"Meininger Strasse 42",49.406788,7.041072,Saarland
09301,Rochlitz,"Kantstraße 47",51.051757,12.86161,"Freistaat Sachsen"
66675,Losheim,"Hallesches Ufer 50",49.458622,6.776621,"Freistaat Thüringen"
86899,Landsberg,"Schillerstrasse 25",48.129463,10.833929,"Freistaat Bayern"
99338,Angelroda,"Heinrich Heine Platz 26",50.757615,10.854048,"Freistaat Thüringen"
27624,Ringstedt,"Bissingzeile 91",53.458819,8.964503,Niedersachsen
88255,Baienfurt,"Frankfurter Allee 23",47.881553,9.635187,Baden-Württemberg
55624,Gösenroth,"Ansbacher Strasse 96",49.935442,7.384902,Rheinland-Pfalz
67258,Heßheim,"Hermannstrasse 33",49.472204,8.34465,Rheinland-Pfalz
35274,Kirchhain,"Hollander Strasse 68",50.823938,8.838869,Hessen
66917,Biedershausen,"Hardenbergstraße 65",49.372846,7.527282,Rheinland-Pfalz
72587,Römerstein,"Mohrenstrasse 93",48.389495,9.50666,Baden-Württemberg
97356,Prichsenstadt,"Esplanade 28",49.734594,10.394243,"Freistaat Bayern"
23818,Neuengörs,"Hans-Grade-Allee 90",53.990862,10.394656,Schleswig-Holstein
85232,Bergkirchen,"Büsingstrasse 18",48.322755,11.273363,"Freistaat Bayern"
04253,Leipzig,"Prenzlauer Allee 36",51.339998,12.413479,"Freistaat Sachsen"
91798,Höttingen,"Mellingburgredder 64",48.997265,11.080466,"Freistaat Bayern"
88487,Mietingen,"An der Schillingbrucke 59",48.255096,9.907825,Baden-Württemberg
34326,Morschen,"Michaelkirchstr. 91",50.987701,9.654658,Hessen
58762,Altena,"Augsburger Straße 73",51.251609,7.626919,Nordrhein-Westfalen
73733,"Esslingen Krummenacker","Neue Roßstr. 96",48.803731,9.30818,Baden-Württemberg
36280,Oberaula,"Guentzelstrasse 93",50.827253,9.370389,Hessen
55758,Langweiler,"Meininger Strasse 66",49.914011,7.367277,Rheinland-Pfalz
57614,Woldert,"Knesebeckstrasse 77",50.583181,7.692476,Rheinland-Pfalz
86825,"Bad Wörishofen","Paderborner Strasse 84",48.02134,10.549078,"Freistaat Bayern"
35096,Weimar,"Hollander Strasse 50",50.827295,8.75729,Hessen
81632,München,"Rosenstrasse 9",48.213201,11.536374,"Freistaat Bayern"
83276,Traunstein,"Albrechtstrasse 8",47.919317,12.575478,"Freistaat Bayern"
56357,Dornholzhausen,"Joachimstaler Str. 92",50.207659,7.796719,Rheinland-Pfalz
67294,Oberwiesen,"Anhalter Strasse 38",49.661974,8.065602,Rheinland-Pfalz
22149,"Hamburg Tonndorf","Los-Angeles-Platz 36",53.516708,10.023947,Hamburg
56291,Laudert,"Brandenburgische Str 19",50.140581,7.619727,Rheinland-Pfalz
25964,Westerland,"Hochstrasse 59",54.972652,8.368782,Schleswig-Holstein
17301,Pasewalk,"Chausseestr. 57",53.596909,14.05157,Mecklenburg-Vorpommern
22309,"Hamburg Steilshoop","Los-Angeles-Platz 93",53.709142,9.990047,Hamburg
91312,Höchstadt,"Luebeckertordamm 15",49.215207,8.304848,"Freistaat Bayern"
85067,Eichstätt,"Potsdamer Platz 93",48.909672,11.092386,"Freistaat Bayern"
95140,Oberkotzau,"Billwerder Neuer Deich 24",50.22365,11.919675,"Freistaat Bayern"
25482,Appen,"Chausseestr. 38",53.66123,9.745322,Schleswig-Holstein
42699,"Solingen Höhscheid","Park Str. 15",51.123348,6.967885,Nordrhein-Westfalen
07349,Bärenstein,"Amsinckstrasse 66",50.374095,11.386785,"Freistaat Thüringen"
82102,Germering,"Kurfuerstendamm 79",48.109373,11.369079,"Freistaat Bayern"
19298,Grabow,"Ruschestrasse 73",53.186463,11.508499,Mecklenburg-Vorpommern
15296,Müllrose,"Schmarjestrasse 26",52.335943,14.461238,Brandenburg
66987,Thaleischweiler-Fröschen,"Invalidenstrasse 40",49.197963,7.580416,Rheinland-Pfalz
95159,Weißenstadt,"Fontenay 73",50.053163,11.799472,"Freistaat Bayern"
24814,Sehestedt,"Schönwalder Allee 96",54.30828,9.861712,Schleswig-Holstein
35398,Gießen,"Leipziger Strasse 61",50.608787,8.560965,Hessen
69509,Mörlenbach,"Scharnweberstrasse 40",49.634239,8.689699,Hessen
30900,Wedemark,"Luckenwalder Strasse 72",52.554572,9.782468,Niedersachsen
65558,Burgschwalbach,"Hollander Strasse 41",50.365306,7.876223,Rheinland-Pfalz
92555,Trausnitz,"Borstelmannsweg 78",49.447996,12.219492,"Freistaat Bayern"
54649,Lauperath,"Rudower Strasse 91",50.087699,6.360792,Rheinland-Pfalz
56335,Neuhäusel,"Storkower Strasse 14",50.307491,7.80054,Rheinland-Pfalz
54689,Preischeid,"Ansbacher Strasse 86",50.093001,6.238622,Rheinland-Pfalz
36325,Feldatal,"Guentzelstrasse 81",50.694953,9.084521,Hessen
84049,Essenbach,"Langenhorner Chaussee 49",48.638836,12.136452,"Freistaat Bayern"
23901,Ratzeburg,"Hans-Grade-Allee 66",53.759867,10.71884,Schleswig-Holstein
13589,"Berlin Spandau","Genslerstraße 41",52.47109,13.366832,Berlin
79539,"Lörrach Stetten","Hedemannstasse 79",47.583752,7.574694,Baden-Württemberg
92407,Schwandorf,"Schaarsteinweg 25",49.259848,12.024661,"Freistaat Bayern"
23743,Grömitz,"Schönwalder Allee 34",54.083957,10.959005,Schleswig-Holstein
67105,Schifferstadt,"Hermannstrasse 86",49.443551,8.344078,Rheinland-Pfalz
09444,Annaberg-Buchholz,"Kantstraße 81",50.53062,12.956376,"Freistaat Sachsen"
91752,Treuchtlingen,"Mellingburgredder 67",48.905267,10.999737,"Freistaat Bayern"
23677,Scharbeutz,"Nuernbergerstrasse 87",54.024917,10.678918,Schleswig-Holstein
82328,Berg,"Rankestraße 21",47.913752,11.377133,"Freistaat Bayern"
27616,Appeln,"Bissingzeile 94",53.468459,8.712652,Niedersachsen
97074,Würzburg,"Mühlenstrasse 44",49.786813,9.914899,"Freistaat Bayern"
40223,"Düsseldorf Bilk","Friedrichstrasse 66",51.125767,6.731212,Nordrhein-Westfalen
35085,Ebsdorfergrund,"Hollander Strasse 75",50.717619,8.881438,Hessen
88085,Langenargen,"Hedemannstasse 92",47.635571,9.650549,Baden-Württemberg
92715,Püchersreuth,"Borstelmannsweg 30",49.808959,12.160833,"Freistaat Bayern"
34369,Hofgeismar,"Michaelkirchstr. 5",51.553634,9.330091,Hessen
91235,Hartenstein,"Luebeckertordamm 42",49.57926,11.585957,"Freistaat Bayern"
34596,"Bad Zwesten","Leipziger Straße 7",50.95763,9.253477,Hessen
79350,Sexau,"Schönhauser Allee 42",48.067078,7.965892,Baden-Württemberg
85208,Dachau,"Büsingstrasse 1",48.22072,11.366807,"Freistaat Bayern"
39110,Magdeburg,"Unter den Linden 33",52.141806,11.518114,Sachsen-Anhalt
73104,Börtlingen,"Kurfürstenstraße 30",48.731332,9.674888,Baden-Württemberg
84008,Landshut,"Neuer Jungfernstieg 47",48.461451,12.139406,"Freistaat Bayern"
59505,"Bad Sassendorf","Gotzkowskystraße 36",51.588451,8.265109,Nordrhein-Westfalen
26446,Friedeburg,"Nuernbergerstrasse 86",53.450454,7.956305,Niedersachsen
24241,Blumenthal,"Schönwalder Allee 45",54.26837,10.032002,Schleswig-Holstein
04851,Torgau,"Alt-Moabit 27",51.512612,13.03614,"Freistaat Sachsen"
08121,Schönau,"Neuer Jungfernstieg 88",47.611312,9.710769,"Freistaat Sachsen"
96140,Hollfeld,"Ellmenreichstrasse 4",49.990572,11.272185,"Freistaat Bayern"
57074,Siegen,"Leopoldstraße 31",50.836602,8.013392,Nordrhein-Westfalen
51467,"Bergisch Gladbach Gladbach","Lietzenburger Strasse 33",51.045737,7.130087,Nordrhein-Westfalen
37293,Herleshausen,"Leipziger Straße 95",51.022153,10.171156,Hessen
91227,Leinburg,"Alsterkrugchaussee 76",49.543192,11.270976,"Freistaat Bayern"
55469,Klosterkumbd,"Budapester Straße 3",50.058918,7.566861,Rheinland-Pfalz
54518,Altrich,"Luetzowplatz 40",49.93467,7.01294,Rheinland-Pfalz
97080,Würzburg,"Mühlenstrasse 39",49.876983,9.94941,"Freistaat Bayern"
17389,Anklam,"Chausseestr. 36",53.81129,13.754161,Mecklenburg-Vorpommern
96268,Mitwitz,"Billwerder Neuer Deich 79",50.213364,11.161084,"Freistaat Bayern"
56340,Dachsenhausen,"Koepenicker Str. 47",50.238133,7.689032,Rheinland-Pfalz
56068,"Koblenz Altstadt","Fugger Strasse 20",50.421126,7.644638,Rheinland-Pfalz
25964,Westerland,"Hochstrasse 91",54.979441,8.313016,Schleswig-Holstein
21075,"Hamburg Hausbruch","Boxhagener Str. 78",53.439531,10.017981,Hamburg
83562,Rechtmehring,"Jahnstrasse 30",48.213595,12.128344,"Freistaat Bayern"
56843,Lötzbeuren,"Ansbacher Strasse 19",50.01846,7.120438,Rheinland-Pfalz
34439,Willebadessen,"Leipziger Straße 38",51.535384,8.968421,Nordrhein-Westfalen
76187,"Karlsruhe Nordweststadt","Frankfurter Allee 34",48.953913,8.472862,Baden-Württemberg
07637,"Bad Klosterlausnitz","Oldesloer Strasse 41",50.99314,11.866893,"Freistaat Thüringen"
28790,Schwanewede,"Genterstrasse 90",53.266732,8.515658,Niedersachsen
55471,Wüschheim,"Joachimstaler Str. 71",50.024794,7.601222,Rheinland-Pfalz
10829,"Berlin Schöneberg","Genslerstraße 41",52.408365,13.307439,Berlin
85751,Karlsfeld,"Büsingstrasse 61",48.274444,11.549731,"Freistaat Bayern"
18012,Rostock,"Kurfürstendamm 17",54.175384,12.197846,Mecklenburg-Vorpommern
91356,Kirchehrenbach,"Ellmenreichstrasse 10",49.742122,11.186993,"Freistaat Bayern"
63779,Obernburg,"Rudolstaedter Strasse 63",49.875978,9.050257,"Freistaat Bayern"
94509,Schönberg,"Schoenebergerstrasse 72",47.716267,10.966234,"Freistaat Bayern"
55487,Sohrschied,"Joachimstaler Str. 10",49.949752,7.287937,Rheinland-Pfalz
93473,Arnschwang,"Schmarjestrasse 82",49.294977,12.898055,"Freistaat Bayern"
04651,"Bad Lausick","Hoheluftchaussee 88",51.020989,12.616943,"Freistaat Sachsen"
07922,Ebersberg,"Jahnstrasse 56",50.522477,11.878941,"Freistaat Thüringen"
89250,Senden,"Knesebeckstraße 99",48.420654,9.961876,"Freistaat Bayern"
67141,Neuhofen,"Hermannstrasse 1",49.527305,8.497828,Rheinland-Pfalz
84442,Mühldorf,"Kieler Strasse 46",48.247916,12.492916,"Freistaat Bayern"
17363,Eggesin,"Feldstrasse 44",53.687607,14.056142,Mecklenburg-Vorpommern
95334,Mainleus,"Fontenay 33",50.18023,11.375657,"Freistaat Bayern"
54518,Binsfeld,"Lützowplatz 85",50.005757,6.858932,Rheinland-Pfalz
49086,Osnabrück,"Leipziger Strasse 44",52.349503,8.147972,Niedersachsen
38315,Gielde,"Pohlstrasse 24",52.057271,10.533827,Niedersachsen
86030,Augsburg,"Sonnenallee 94",48.360995,10.904731,"Freistaat Bayern"
08332,Schwarzenberg,"Schoenebergerstrasse 70",50.560112,12.8687,"Freistaat Sachsen"
86802,Buchloe,"Paderborner Strasse 14",47.980478,10.643762,"Freistaat Bayern"
26844,Jemgum,"Kastanienallee 29",53.297269,7.348001,Niedersachsen
32545,"Bad Oeynhausen Innenstadt","Michaelkirchstr. 95",52.113842,8.792717,Nordrhein-Westfalen
21526,Hohenhorn,"Gruenauer Strasse 7",53.540258,10.270636,Schleswig-Holstein
34519,Diemelsee,"Leipziger Straße 46",51.439885,8.839055,Hessen
59065,Hamm,"Knesebeckstraße 41",51.772693,7.849548,Nordrhein-Westfalen
95502,Himmelkron,"Fontenay 5",50.038509,11.67398,"Freistaat Bayern"
67065,"Ludwigshafen am Rhein Mundenheim","Leipziger Strasse 85",49.389889,8.337673,Rheinland-Pfalz
02751,Zittau,"Heinrich Heine Platz 75",50.816063,14.836838,"Freistaat Sachsen"
25845,Elisabeth-Sophien-Koog,"An Der Urania 54",54.578455,8.96776,Schleswig-Holstein
53520,Harscheid,"Augsburger Strasse 97",50.433651,6.915303,Rheinland-Pfalz
79112,"Freiburg Munzingen","Frankfurter Allee 26",48.03087,7.774312,Baden-Württemberg
92224,Amberg,"Flughafenstrasse 39",49.46119,11.890672,"Freistaat Bayern"
96404,Coburg,"Borstelmannsweg 83",50.261065,10.874664,"Freistaat Bayern"
08502,Plauen,"Kantstraße 2",50.559999,12.127092,"Freistaat Sachsen"
97788,Neuendorf,"An der Alster 94",49.994874,9.716179,"Freistaat Bayern"
87610,Marktoberdorf,"Ufnau Strasse 87",47.746103,10.665533,"Freistaat Bayern"
21483,Basedow,"Adenauerallee 87",53.441142,10.649562,Schleswig-Holstein
78564,Reichenbach,"Koepenicker Str. 28",48.168852,8.946373,Baden-Württemberg
15873,Eisenhüttenstadt,"Landhausstraße 48",52.134793,14.559408,Brandenburg
96226,Staffelstein,"Borstelmannsweg 45",50.080126,11.045924,"Freistaat Bayern"
85625,Baiern,"Jahnstrasse 97",48.067518,11.896985,"Freistaat Bayern"
54673,Rodershausen,"Güntzelstrasse 88",50.114422,6.423601,Rheinland-Pfalz
95312,Kulmbach,"Ellmenreichstrasse 67",50.153291,11.447396,"Freistaat Bayern"
70174,"Stuttgart Nord","Ollenhauer Str. 56",48.705699,9.286144,Baden-Württemberg
97950,Großrinderfeld,"Alter Wall 80",49.643304,9.657965,Baden-Württemberg
95659,Arzberg,"Fontenay 82",50.109528,12.181148,"Freistaat Bayern"
74595,Langenburg,"Waldowstr. 60",49.263877,9.927058,Baden-Württemberg
08113,Lichtentanne,"Reeperbahn 20",50.701579,12.4873,"Freistaat Sachsen"
37434,Krebeck,"Meinekestraße 98",51.590038,10.153763,Niedersachsen
91156,Hilpoltstein,"Luebeckertordamm 58",49.136111,11.149816,"Freistaat Bayern"
06732,Bitterfeld,"Flotowstr. 61",51.537059,12.23583,Sachsen-Anhalt
87751,Heimertingen,"Ufnau Strasse 65",48.047264,10.088839,"Freistaat Bayern"
99627,Buttstädt,"Koenigstrasse 19",51.104908,11.334948,"Freistaat Thüringen"
75236,Kämpfelbach,"Pasewalker Straße 35",48.844641,8.742677,Baden-Württemberg
37619,Hehlen,"Leipziger Straße 78",51.90566,9.496754,Niedersachsen
79426,Buggingen,"Hedemannstasse 45",47.889795,7.53877,Baden-Württemberg
66630,Tholey,"Stresemannstr. 52",49.546568,7.102827,"Freistaat Thüringen"
22826,Norderstedt,"Los-Angeles-Platz 44",53.728301,9.949322,Schleswig-Holstein
55237,Lonsheim,"Motzstr. 39",49.77556,8.028672,Rheinland-Pfalz
96011,Bamberg,"Mühlenstrasse 16",49.952453,10.960383,"Freistaat Bayern"
53947,Nettersheim,"Knesebeckstraße 63",50.502018,6.728566,Nordrhein-Westfalen
92552,Teunz,"Flughafenstrasse 88",49.41042,12.348307,"Freistaat Bayern"
25709,Diekhusen-Fahrstedt,"An Der Urania 27",53.983503,9.06288,Schleswig-Holstein
23680,Scharbeutz,"Nuernbergerstrasse 6",54.009865,10.768395,Schleswig-Holstein
42659,"Solingen Solingen-Mitte","Park Str. 83",51.245656,7.189068,Nordrhein-Westfalen
27637,Nordholz,"Bissingzeile 41",53.709006,8.719388,Niedersachsen
90581,Allersberg,"Luebeckertordamm 71",49.348991,11.273273,"Freistaat Bayern"
21129,"Hamburg Neuenfelde","Fasanenstrasse 85",53.557561,9.762341,Hamburg
26897,Hilkenbrook,"Nuernbergerstrasse 3",52.888289,7.646206,Niedersachsen
85530,Haar,"Kurfuerstendamm 29",48.027383,11.644627,"Freistaat Bayern"
27419,Wohnste,"Gruenauer Strasse 24",53.247577,9.548765,Niedersachsen
63934,Röllbach,"Esplanade 60",49.865642,9.273586,"Freistaat Bayern"
29473,Göhrde,"Lietzenburger Straße 67",53.116413,10.911785,Niedersachsen
92548,Schwarzach,"Grosse Praesidenten Str. 46",49.405796,12.290845,"Freistaat Bayern"
23957,Wismar,"Ruschestrasse 48",53.913322,11.387112,Mecklenburg-Vorpommern
04523,Elstertrebnitz,"Fugger Strasse 71",51.099302,12.316122,"Freistaat Sachsen"
95483,Warmensteinach,"Billwerder Neuer Deich 83",49.978473,11.824488,"Freistaat Bayern"
90604,Rückersdorf,"Amsinckstrasse 91",49.322688,10.703134,"Freistaat Bayern"
22309,"Hamburg Ohlsdorf","Fasanenstrasse 24",53.682276,10.065606,Hamburg
84536,Ampfing,"Kieler Strasse 89",48.294837,12.440467,"Freistaat Bayern"
67152,Ruppertsberg,"Invalidenstrasse 94",49.429562,8.157412,Rheinland-Pfalz
89265,Vöhringen,"Sömmeringstr. 44",48.377567,10.09133,"Freistaat Bayern"
67742,Ginsweiler,"Anhalter Strasse 79",49.538536,7.503125,Rheinland-Pfalz
16227,Eberswalde,"Landhausstraße 11",52.824015,13.925835,Brandenburg
39556,Stendal,"Ruschestrasse 78",52.51884,11.943379,Sachsen-Anhalt
89077,"Ulm Weststadt","Kurfuerstendamm 56",48.433121,9.907409,Baden-Württemberg
49088,Osnabrück,"Leipziger Strasse 71",52.342543,8.036121,Niedersachsen
18236,Altenhagen,"Reeperbahn 12",54.05653,11.83915,Mecklenburg-Vorpommern
25591,Ottenbüttel,"Kastanienallee 47",53.989046,9.406716,Schleswig-Holstein
64673,Zwingenberg,"Grosse Praesidenten Str. 39",49.723104,8.541396,Hessen
93468,Miltach,"Kirchenallee 57",49.178071,12.728482,"Freistaat Bayern"
94405,Landau,"Kirchenallee 43",48.610708,12.71686,"Freistaat Bayern"
84152,Mengkofen,"Neuer Jungfernstieg 63",48.653218,12.403666,"Freistaat Bayern"
56412,Niederelbert,"Stuttgarter Platz 21",50.35756,7.864131,Rheinland-Pfalz
91480,"Markt Taschendorf","Luebeckertordamm 86",49.6418,10.458589,"Freistaat Bayern"
72762,"Reutlingen Georgenberg","Bayreuther Strasse 1",48.54177,9.175182,Baden-Württemberg
37441,"Bad Sachsa","Leipziger Straße 51",51.558985,10.658241,Niedersachsen
83005,Rosenheim,"Gubener Str. 51",47.911815,12.222435,"Freistaat Bayern"
66497,Contwig,"Invalidenstrasse 83",49.15676,7.454362,Rheinland-Pfalz
86932,Pürgen,"Schillerstrasse 4",48.09232,10.830771,"Freistaat Bayern"
54316,Hinzenburg,"Lützowplatz 39",49.596505,6.743788,Rheinland-Pfalz
79108,"Freiburg Stadt","Sonnenallee 23",48.00044,7.776621,Baden-Württemberg
56316,Niederhofen,"Knesebeckstrasse 95",50.623572,7.577152,Rheinland-Pfalz
91578,Leutershausen,"Heiligengeistbrücke 34",49.29323,10.46083,"Freistaat Bayern"
09028,Chemnitz,"Gotthardstrasse 19",50.784264,12.81714,"Freistaat Sachsen"
54439,Merzkirchen,"Lützowplatz 42",49.630165,6.48893,Rheinland-Pfalz
33689,"Bielefeld Dalbke","Spresstrasse 91",51.930078,8.6039,Nordrhein-Westfalen
88155,Lindenberg,"Invalidenstrasse 77",47.607592,9.829867,"Freistaat Bayern"
37136,Waake,"Meinekestraße 24",51.483363,10.181636,Niedersachsen
86657,Bissingen,"Alsterkrugchaussee 87",48.64692,10.680022,"Freistaat Bayern"
78183,Hüfingen,"Schönhauser Allee 14",48.01771,8.519427,Baden-Württemberg
95634,Tirschenreuth,"Flughafenstrasse 93",49.818164,12.323697,"Freistaat Bayern"
71573,Allmersbach,"Pasewalker Straße 79",48.978099,9.503757,Baden-Württemberg
01734,Karsdorf,"Hoheluftchaussee 83",50.940277,13.620215,"Freistaat Sachsen"
82330,Berg,"Rankestraße 15",47.98691,11.346445,"Freistaat Bayern"
66565,Eppelborn,"Meininger Strasse 43",49.481453,7.038305,"Freistaat Thüringen"
17367,Eggesin,"Adenauerallee 55",53.777451,14.027406,Mecklenburg-Vorpommern
67259,"Heuchelheim bei Frankenthal","Hermannstrasse 57",49.540266,8.338933,Rheinland-Pfalz
99601,Sömmerda,"Heinrich Heine Platz 42",51.092174,11.020674,"Freistaat Thüringen"
95645,Waldsassen,"Flughafenstrasse 64",49.946069,12.373578,"Freistaat Bayern"
